<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
SWIG80,D,19950206,000000,894.4,894.4,894.4,894.4,48625,0
SWIG80,D,19950207,000000,968.4,968.4,968.4,968.4,228483,0
SWIG80,D,19950208,000000,948.4,948.4,948.4,948.4,148436,0
SWIG80,D,19950209,000000,954,954,954,954,140478,0
SWIG80,D,19950210,000000,904.9,904.9,904.9,904.9,67784,0
SWIG80,D,19950213,000000,894.4,894.4,894.4,894.4,90180,0
SWIG80,D,19950214,000000,920.5,920.5,920.5,920.5,129440,0
SWIG80,D,19950215,000000,923.7,923.7,923.7,923.7,74907,0
SWIG80,D,19950216,000000,939.7,939.7,939.7,939.7,118484,0
SWIG80,D,19950217,000000,943.7,943.7,943.7,943.7,76746,0
SWIG80,D,19950220,000000,913.6,913.6,913.6,913.6,52525,0
SWIG80,D,19950221,000000,829.6,829.6,829.6,829.6,240213,0
SWIG80,D,19950222,000000,846.8,846.8,846.8,846.8,92199,0
SWIG80,D,19950223,000000,871,871,871,871,117308,0
SWIG80,D,19950224,000000,954.7,954.7,954.7,954.7,244600,0
SWIG80,D,19950227,000000,911.2,911.2,911.2,911.2,85520,0
SWIG80,D,19950228,000000,892.1,892.1,892.1,892.1,46287,0
SWIG80,D,19950301,000000,887.1,887.1,887.1,887.1,57492,0
SWIG80,D,19950302,000000,901.5,901.5,901.5,901.5,51035,0
SWIG80,D,19950303,000000,931.6,931.6,931.6,931.6,120845,0
